,X,Y,k,centroid
11990,-122.416230393,37.7636337703,1,False
11991,-122.413107623,37.765448018,1,False
11992,-122.418701003,37.7651098786,1,False
11993,-122.403532224,37.7537998587,1,False
11994,-122.423340547,37.7962454397,0,False
11995,-122.423340547,37.7962454397,0,False
11996,-122.417332583,37.7635718956,1,False
11997,-122.41638971,37.7652491154,1,False
11998,-122.415155941,37.7636979309,1,False
11999,-122.416230393,37.7636337703,1,False
12000,-122.41638971,37.7652491154,1,False
12001,-122.41638971,37.7652491154,1,False
12002,-122.417273345,37.7861493948,0,False
12003,-122.413591696,37.7638222259,1,False
12004,-122.416075285,37.7844496613,0,False
12005,-122.420497289,37.7896188192,0,False
12006,-122.414473958,37.7932218232,0,False
12007,-122.415000537,37.7620990021,1,False
12008,-122.414845139,37.7605000726,1,False
12009,-122.41638971,37.7652491154,1,False
12010,-122.41638971,37.7652491154,1,False
12011,-122.41638971,37.7652491154,1,False
12012,-122.41638971,37.7652491154,1,False
12013,-122.419515708,37.7634292329,1,False
12014,-122.420691681,37.790577071,0,False
12015,-122.41664237,37.7872450378,0,False
12016,-122.434317914,37.7953827338,0,False
12017,-122.416230393,37.7636337703,1,False
12018,-122.416230393,37.7636337703,1,False
12019,-122.416230393,37.7636337703,1,False
12020,-122.416230393,37.7636337703,1,False
12021,-122.416230393,37.7636337703,1,False
12022,-122.418467748,37.787965257,0,False
12023,-122.416075285,37.7844496613,0,False
12024,-122.418274172,37.7870372043,0,False
12025,-122.413591696,37.7638222259,1,False
12026,-122.415308389,37.7653161356,1,False
12027,-122.416230393,37.7636337703,1,False
12028,-122.418467748,37.787965257,0,False
12029,-122.415000537,37.7620990021,1,False
12030,-122.418368839,37.7874861572,0,False
12031,-122.418368839,37.7874861572,0,False
12032,-122.418368839,37.7874861572,0,False
12033,-122.418368839,37.7874861572,0,False
12034,-122.418368839,37.7874861572,0,False
12035,-122.419694814,37.7897774161,0,False
12036,-122.421949488,37.7884881521,0,False
12037,-122.421949488,37.7884881521,0,False
12038,-122.417488324,37.765181804,1,False
12039,-122.484498492,37.7604146422,4,False
12040,-122.414010815,37.7866770011,0,False
12041,-122.420691681,37.790577071,0,False
12042,-122.417209639,37.7900459017,0,False
12043,-122.416872884,37.7587640201,1,False
12044,-122.416230393,37.7636337703,1,False
12045,-122.417488324,37.765181804,1,False
12046,-122.414845139,37.7605000726,1,False
12047,-122.416230393,37.7636337703,1,False
12048,-122.41638971,37.7652491154,1,False
12049,-122.420307356,37.7886989511,0,False
12050,-122.420307356,37.7886989511,0,False
12051,-122.420307356,37.7886989511,0,False
12052,-122.412173946,37.7629167767,1,False
12053,-122.403314774,37.7779470865,3,False
12054,-122.413684555,37.7777984629,0,False
12055,-122.410768766,37.783214519,3,False
12056,-122.420021471,37.7872807076,0,False
12057,-122.416078424,37.7620347867,1,False
12058,-122.41638971,37.7652491154,1,False
12059,-122.41638971,37.7652491154,1,False
12060,-122.41638971,37.7652491154,1,False
12061,-122.41638971,37.7652491154,1,False
12062,-122.417488324,37.765181804,1,False
12063,-122.417488324,37.765181804,1,False
12064,-122.41638971,37.7652491154,1,False
12065,-122.41638971,37.7652491154,1,False
12066,-122.41638971,37.7652491154,1,False
12067,-122.41638971,37.7652491154,1,False
12068,-122.484805992,37.7425942494,4,False
12069,-122.41638971,37.7652491154,1,False
12070,-122.415000537,37.7620990021,1,False
12071,-122.423340547,37.7962454397,0,False
12072,-122.416075285,37.7844496613,0,False
12073,-122.418368839,37.7874861572,0,False
12074,-122.416230393,37.7636337703,1,False
12075,-122.416230393,37.7636337703,1,False
12076,-122.416230393,37.7636337703,1,False
12077,-122.416230393,37.7636337703,1,False
12078,-122.415155941,37.7636979309,1,False
12079,-122.416075285,37.7844496613,0,False
12080,-122.413107623,37.765448018,1,False
12081,-122.417332583,37.7635718956,1,False
12082,-122.419739838,37.7858926099,0,False
12083,-122.421949488,37.7884881521,0,False
12084,-122.413591696,37.7638222259,1,False
12085,-122.41638971,37.7652491154,1,False
12086,-122.415308389,37.7653161356,1,False
12087,-122.41638971,37.7652491154,1,False
12088,-122.415155941,37.7636979309,1,False
12089,-122.415000537,37.7620990021,1,False
12090,-122.427780989,37.7839237201,0,False
12091,-122.42206273,37.7899200015,0,False
12092,-122.417903978,37.7851670875,0,False
12093,-122.417903978,37.7851670875,0,False
12094,-122.41638971,37.7652491154,1,False
12095,-122.41638971,37.7652491154,1,False
12096,-122.415000537,37.7620990021,1,False
12097,-122.41544416,37.7780245675,0,False
12098,-122.416452066,37.7863086886,0,False
12099,-122.416230393,37.7636337703,1,False
12100,-122.416230393,37.7636337703,1,False
12101,-122.415000537,37.7620990021,1,False
12102,-122.41638971,37.7652491154,1,False
12103,-122.41638971,37.7652491154,1,False
12104,-122.415308389,37.7653161356,1,False
12105,-122.41638971,37.7652491154,1,False
12106,-122.417339032,37.7643660723,1,False
12107,-122.417339032,37.7643660723,1,False
12108,-122.41638971,37.7652491154,1,False
12109,-122.417903978,37.7851670875,0,False
12110,-122.416230393,37.7636337703,1,False
12111,-122.418368839,37.7874861572,0,False
12112,-122.418368839,37.7874861572,0,False
12113,-122.418368839,37.7874861572,0,False
12114,-122.418368839,37.7874861572,0,False
12115,-122.416230393,37.7636337703,1,False
12116,-122.416230393,37.7636337703,1,False
12117,-122.414987729,37.7612794105,1,False
12118,-122.403404791,37.7754207067,3,False
12119,-122.403404791,37.7754207067,3,False
12120,-122.416607695,37.7791387543,0,False
12121,-122.420691681,37.790577071,0,False
12122,-122.41638971,37.7652491154,1,False
12123,-122.404956956,37.7851178564,3,False
12124,-122.417332583,37.7635718956,1,False
12125,-122.402448598,37.7686218429,1,False
12126,-122.402448598,37.7686218429,1,False
12127,-122.39191302,37.7746571105,3,False
12128,-122.39191302,37.7746571105,3,False
12129,-122.416075285,37.7844496613,0,False
12130,-122.416075285,37.7844496613,0,False
12131,-122.433177215,37.7908970823,0,False
12132,-122.433177215,37.7908970823,0,False
12133,-122.422139511,37.7894107633,0,False
12134,-122.419039119,37.7907880214,0,False
12135,-122.41638971,37.7652491154,1,False
12136,-122.41638971,37.7652491154,1,False
12137,-122.41638971,37.7652491154,1,False
12138,-122.41638971,37.7652491154,1,False
12139,-122.41638971,37.7652491154,1,False
12140,-122.41638971,37.7652491154,1,False
12141,-122.41638971,37.7652491154,1,False
12142,-122.41638971,37.7652491154,1,False
12143,-122.41638971,37.7652491154,1,False
12144,-122.41638971,37.7652491154,1,False
12145,-122.41638971,37.7652491154,1,False
12146,-122.41638971,37.7652491154,1,False
12147,-122.41638971,37.7652491154,1,False
12148,-122.41638971,37.7652491154,1,False
12149,-122.41638971,37.7652491154,1,False
12150,-122.41638971,37.7652491154,1,False
12151,-122.417903978,37.7851670875,0,False
12152,-122.418368839,37.7874861572,0,False
12153,-122.415000537,37.7620990021,1,False
12154,-122.419366295,37.7840280452,0,False
12155,-122.419366295,37.7840280452,0,False
12156,-122.41638971,37.7652491154,1,False
12157,-122.41638971,37.7652491154,1,False
12158,-122.41638971,37.7652491154,1,False
12159,-122.41638971,37.7652491154,1,False
12160,-122.416230393,37.7636337703,1,False
12161,-122.417903978,37.7851670875,0,False
12162,-122.417903978,37.7851670875,0,False
12163,-122.418467748,37.787965257,0,False
12164,-122.418467748,37.787965257,0,False
12165,-122.418467748,37.787965257,0,False
12166,-122.418467748,37.787965257,0,False
12167,-122.418467748,37.787965257,0,False
12168,-122.418467748,37.787965257,0,False
12169,-122.418467748,37.787965257,0,False
12170,-122.418467748,37.787965257,0,False
12171,-122.418467748,37.787965257,0,False
12172,-122.418467748,37.787965257,0,False
12173,-122.41638971,37.7652491154,1,False
12174,-122.423340547,37.7962454397,0,False
12175,-122.414073325,37.751684599,1,False
12176,-122.416230393,37.7636337703,1,False
12177,-122.41638971,37.7652491154,1,False
12178,-122.416078424,37.7620347867,1,False
12179,-122.414545329,37.7580855289,1,False
12180,-122.41638971,37.7652491154,1,False
12181,-122.41638971,37.7652491154,1,False
12182,-122.41638971,37.7652491154,1,False
12183,-122.41638971,37.7652491154,1,False
12184,-122.415155941,37.7636979309,1,False
12185,-122.412857127,37.7855804362,0,False
12186,-122.41638971,37.7652491154,1,False
12187,-122.417273345,37.7861493948,0,False
12188,-122.398339212,37.7517586857,1,False
12189,-122.398339212,37.7517586857,1,False
12190,-122.415000537,37.7620990021,1,False
12191,-122.413591696,37.7638222259,1,False
12192,-122.413591696,37.7638222259,1,False
12193,-122.416075285,37.7844496613,0,False
12194,-122.416075285,37.7844496613,0,False
12195,-122.416916142,37.7843944492,0,False
12196,-122.40643051,37.7645480851,1,False
12197,-122.414845139,37.7605000726,1,False
12198,-122.417785341,37.7849474957,0,False
12199,-122.416075285,37.7844496613,0,False
12200,-122.415885066,37.7835160564,0,False
12201,-122.416075285,37.7844496613,0,False
12202,-122.41638971,37.7652491154,1,False
12203,-122.413107623,37.765448018,1,False
12204,-122.420120319,37.7877570602,0,False
12205,-122.402206967,37.7609519417,1,False
12206,-122.415155941,37.7636979309,1,False
12207,-122.416261837,37.7853750846,0,False
12208,-122.41638971,37.7652491154,1,False
12209,-122.416374836,37.7644225166,1,False
12210,-122.41638971,37.7652491154,1,False
12211,-122.41638971,37.7652491154,1,False
12212,-122.41638971,37.7652491154,1,False
12213,-122.41638971,37.7652491154,1,False
12214,-122.415155941,37.7636979309,1,False
12215,-122.415308389,37.7653161356,1,False
12216,-122.41638971,37.7652491154,1,False
12217,-122.41638971,37.7652491154,1,False
12218,-122.41638971,37.7652491154,1,False
12219,-122.389018643,37.7423587131,1,False
12220,-122.389842625,37.7400616822,1,False
12221,-122.416230393,37.7636337703,1,False
12222,-122.416230393,37.7636337703,1,False
12223,-122.415155941,37.7636979309,1,False
12224,-122.416230393,37.7636337703,1,False
12225,-122.433976114,37.7906842032,0,False
12226,-122.413591696,37.7638222259,1,False
12227,-122.391611228,37.7395665147,1,False
12228,-122.420307356,37.7886989511,0,False
12229,-122.418486297,37.7634954373,1,False
12230,-122.419888578,37.7907353817,0,False
12231,-122.420497289,37.7896188192,0,False
12232,-122.430332787,37.8006878988,0,False
12233,-122.416230393,37.7636337703,1,False
12234,-122.418467748,37.787965257,0,False
12235,-122.418368839,37.7874861572,0,False
12236,-122.418467748,37.787965257,0,False
12237,-122.418467748,37.787965257,0,False
12238,-122.418274172,37.7870372043,0,False
12239,-122.418368839,37.7874861572,0,False
12240,-122.418368839,37.7874861572,0,False
12241,-122.41638971,37.7652491154,1,False
12242,-122.415000537,37.7620990021,1,False
12243,-122.423991807,37.7776523028,0,False
12244,-122.423340547,37.7962454397,0,False
12245,-122.416078424,37.7620347867,1,False
12246,-122.417710345,37.7842362878,0,False
12247,-122.416230393,37.7636337703,1,False
12248,-122.417332583,37.7635718956,1,False
12249,-122.417028392,37.7603656932,1,False
12250,-122.42206273,37.7899200015,0,False
12251,-122.422188261,37.7726948237,1,False
12252,-122.418486297,37.7634954373,1,False
12253,-122.417903978,37.7851670875,0,False
12254,-122.416452066,37.7863086886,0,False
12255,-122.415000537,37.7620990021,1,False
12256,-122.41592985,37.7604330004,1,False
12257,-122.411090795,37.7617009782,1,False
12258,-122.41638971,37.7652491154,1,False
12259,-122.41638971,37.7652491154,1,False
12260,-122.417710345,37.7842362878,0,False
12261,-122.416230393,37.7636337703,1,False
12262,-122.416230393,37.7636337703,1,False
12263,-122.418368839,37.7874861572,0,False
12264,-122.418368839,37.7874861572,0,False
12265,-122.418368839,37.7874861572,0,False
12266,-122.418368839,37.7874861572,0,False
12267,-122.418368839,37.7874861572,0,False
12268,-122.418368839,37.7874861572,0,False
12269,-122.418368839,37.7874861572,0,False
12270,-122.418844748,37.7898297669,0,False
12271,-122.416230393,37.7636337703,1,False
12272,-122.415155941,37.7636979309,1,False
12273,-122.416829149,37.7881786971,0,False
12274,-122.422330464,37.7903690689,0,False
12275,-122.422330464,37.7903690689,0,False
12276,-122.41592985,37.7604330004,1,False
12277,-122.416230393,37.7636337703,1,False
12278,-122.417903978,37.7851670875,0,False
12279,-122.433622196,37.8002702944,0,False
12280,-122.413591696,37.7638222259,1,False
12281,-122.417180449,37.7619674218,1,False
12282,-122.417180449,37.7619674218,1,False
12283,-122.417710345,37.7842362878,0,False
12284,-122.420120319,37.7877570602,0,False
12285,-122.423382449,37.7875809019,0,False
12286,-122.413591696,37.7638222259,1,False
12287,-122.418753393,37.7893752668,0,False
12288,-122.416236885,37.7644311472,1,False
12289,-122.416230393,37.7636337703,1,False
12290,-122.413591696,37.7638222259,1,False
12291,-122.421949488,37.7884881521,0,False
12292,-122.441854041,37.7992097168,0,False
12293,-122.441854041,37.7992097168,0,False
12294,-122.415155941,37.7636979309,1,False
12295,-122.41901106,37.7864062284,0,False
12296,-122.41901106,37.7864062284,0,False
12297,-122.418368839,37.7874861572,0,False
12298,-122.418368839,37.7874861572,0,False
12299,-122.418368839,37.7874861572,0,False
12300,-122.419295456,37.787805224,0,False
12301,-122.418274172,37.7870372043,0,False
12302,-122.411456231,37.7655489762,1,False
12303,-122.415308389,37.7653161356,1,False
12304,-122.415308389,37.7653161356,1,False
12305,-122.417903978,37.7851670875,0,False
12306,-122.417332583,37.7635718956,1,False
12307,-122.417710345,37.7842362878,0,False
12308,-122.419039119,37.7907880214,0,False
12309,-122.41638971,37.7652491154,1,False
12310,-122.41638971,37.7652491154,1,False
12311,-122.412051228,37.7616441977,1,False
12312,-122.41638971,37.7652491154,1,False
12313,-122.418120086,37.760301234,1,False
12314,-122.418701003,37.7651098786,1,False
12315,-122.416230393,37.7636337703,1,False
12316,-122.416230393,37.7636337703,1,False
12317,-122.416230393,37.7636337703,1,False
12318,-122.415308389,37.7653161356,1,False
12319,-122.415155941,37.7636979309,1,False
12320,-122.416075285,37.7844496613,0,False
12321,-122.418274172,37.7870372043,0,False
12322,-122.418274172,37.7870372043,0,False
12323,-122.416075285,37.7844496613,0,False
12324,-122.423785185,37.7892026281,0,False
12325,-122.403404791,37.7754207067,3,False
12326,-122.419039119,37.7907880214,0,False
12327,-122.415000537,37.7620990021,1,False
12328,-122.410065782,37.7749906792,3,False
12329,-122.416075285,37.7844496613,0,False
12330,-122.420120319,37.7877570602,0,False
12331,-122.419039119,37.7907880214,0,False
12332,-122.417488324,37.765181804,1,False
12333,-122.407822401,37.7976687726,3,False
12334,-122.41638971,37.7652491154,1,False
12335,-122.41638971,37.7652491154,1,False
12336,-122.41638971,37.7652491154,1,False
12337,-122.41638971,37.7652491154,1,False
12338,-122.41638971,37.7652491154,1,False
12339,-122.416230393,37.7636337703,1,False
12340,-122.416230393,37.7636337703,1,False
12341,-122.416230393,37.7636337703,1,False
12342,-122.415308389,37.7653161356,1,False
12343,-122.420402464,37.7891643768,0,False
12344,-122.422139511,37.7894107633,0,False
12345,-122.421861006,37.7880116319,0,False
12346,-122.418368839,37.7874861572,0,False
12347,-122.418368839,37.7874861572,0,False
12348,-122.418368839,37.7874861572,0,False
12349,-122.414845139,37.7605000726,1,False
12350,-122.418368839,37.7874861572,0,False
12351,-122.418368839,37.7874861572,0,False
12352,-122.418368839,37.7874861572,0,False
12353,-122.418368839,37.7874861572,0,False
12354,-122.415155941,37.7636979309,1,False
12355,-122.415155941,37.7636979309,1,False
12356,-122.415155941,37.7636979309,1,False
12357,-122.415000537,37.7620990021,1,False
12358,-122.416230393,37.7636337703,1,False
12359,-122.416230393,37.7636337703,1,False
12360,-122.416230393,37.7636337703,1,False
12361,-122.416230393,37.7636337703,1,False
12362,-122.416230393,37.7636337703,1,False
12363,-122.415155941,37.7636979309,1,False
12364,-122.41638971,37.7652491154,1,False
12365,-122.41638971,37.7652491154,1,False
12366,-122.41638971,37.7652491154,1,False
12367,-122.418844748,37.7898297669,0,False
12368,-122.418467748,37.787965257,0,False
12369,-122.416075285,37.7844496613,0,False
12370,-122.416230393,37.7636337703,1,False
12371,-122.418272166,37.7619029613,1,False
12372,-122.419039119,37.7907880214,0,False
12373,-122.418274172,37.7870372043,0,False
12374,-122.418844748,37.7898297669,0,False
12375,-122.418467748,37.787965257,0,False
12376,-122.417710345,37.7842362878,0,False
12377,-122.418844748,37.7898297669,0,False
12378,-122.419225511,37.7917052018,0,False
12379,-122.417273345,37.7861493948,0,False
12380,-122.413591696,37.7638222259,1,False
12381,-122.41638971,37.7652491154,1,False
12382,-122.423340547,37.7962454397,0,False
12383,-122.421203512,37.7854812046,0,False
12384,-122.417710345,37.7842362878,0,False
12385,-122.417710345,37.7842362878,0,False
12386,-122.416075285,37.7844496613,0,False
12387,-122.415000537,37.7620990021,1,False
12388,-122.41638971,37.7652491154,1,False
12389,-122.414862769,37.749237403,1,False
12390,-122.41638971,37.7652491154,1,False
12391,-122.41638971,37.7652491154,1,False
12392,-122.416230393,37.7636337703,1,False
12393,-122.414845139,37.7605000726,1,False
12394,-122.420775721,37.7867754821,0,False
12395,-122.418658295,37.7889098399,0,False
12396,-122.435488624,37.788695199,0,False
12397,-122.416070933,37.7612142237,1,False
12398,-122.416075285,37.7844496613,0,False
12399,-122.412297249,37.760401075,1,False
12400,-122.417903978,37.7851670875,0,False
12401,-122.417903978,37.7851670875,0,False
12402,-122.417180449,37.7619674218,1,False
12403,-122.420120319,37.7877570602,0,False
12404,-122.418467748,37.787965257,0,False
12405,-122.418658295,37.7889098399,0,False
12406,-122.418274172,37.7870372043,0,False
12407,-122.416261837,37.7853750846,0,False
12408,-122.415754657,37.7912067697,0,False
12409,-122.418658295,37.7889098399,0,False
12410,-122.41638971,37.7652491154,1,False
12411,-122.41638971,37.7652491154,1,False
12412,-122.416075285,37.7844496613,0,False
12413,-122.416075285,37.7844496613,0,False
12414,-122.424012161,37.7859230439,0,False
12415,-122.424012161,37.7859230439,0,False
12416,-122.419039119,37.7907880214,0,False
12417,-122.415000537,37.7620990021,1,False
12418,-122.40341613,37.7634458456,1,False
12419,-122.40341613,37.7634458456,1,False
12420,-122.486144343,37.7463849391,4,False
12421,-122.498034442,37.7542031661,4,False
12422,-122.504466085,37.7539241622,4,False
12423,-122.41638971,37.7652491154,1,False
12424,-122.41638971,37.7652491154,1,False
12425,-122.417710345,37.7842362878,0,False
12426,-122.417710345,37.7842362878,0,False
12427,-122.418368839,37.7874861572,0,False
12428,-122.415000537,37.7620990021,1,False
12429,-122.41638971,37.7652491154,1,False
12430,-122.418658295,37.7889098399,0,False
12431,-122.416230393,37.7636337703,1,False
12432,-122.416230393,37.7636337703,1,False
12433,-122.416230393,37.7636337703,1,False
12434,-122.416230393,37.7636337703,1,False
12435,-122.416230393,37.7636337703,1,False
12436,-122.416230393,37.7636337703,1,False
12437,-122.416230393,37.7636337703,1,False
12438,-122.416230393,37.7636337703,1,False
12439,-122.416230393,37.7636337703,1,False
12440,-122.416230393,37.7636337703,1,False
12441,-122.416230393,37.7636337703,1,False
12442,-122.416230393,37.7636337703,1,False
12443,-122.413107623,37.765448018,1,False
12444,-122.416075285,37.7844496613,0,False
12445,-122.419888578,37.7907353817,0,False
12446,-122.419039119,37.7907880214,0,False
12447,-122.41664237,37.7872450378,0,False
12448,-122.41664237,37.7872450378,0,False
12449,-122.421395819,37.7856843389,0,False
12450,-122.418729601,37.785007504,0,False
12451,-122.418844748,37.7898297669,0,False
12452,-122.421319145,37.7894600152,0,False
12453,-122.418658295,37.7889098399,0,False
12454,-122.418658295,37.7889098399,0,False
12455,-122.420211965,37.7882225424,0,False
12456,-122.420211965,37.7882225424,0,False
12457,-122.418844748,37.7898297669,0,False
12458,-122.417209639,37.7900459017,0,False
12459,-122.422330464,37.7903690689,0,False
12460,-122.418658295,37.7889098399,0,False
12461,-122.426699361,37.7874116183,0,False
12462,-122.420021471,37.7872807076,0,False
12463,-122.418368839,37.7874861572,0,False
12464,-122.416230393,37.7636337703,1,False
12465,-122.401843489,37.7674322754,1,False
12466,-122.401843489,37.7674322754,1,False
12467,-122.415155941,37.7636979309,1,False
12468,-122.41592985,37.7604330004,1,False
12469,-122.420523936,37.7901172491,0,False
12470,-122.418753393,37.7893752668,0,False
12471,-122.420691681,37.790577071,0,False
12472,-122.422330464,37.7903690689,0,False
12473,-122.414987729,37.7612794105,1,False
12474,-122.406173615,37.7626173569,1,False
12475,-122.475579368,37.7439730932,4,False
12476,-122.416261837,37.7853750846,0,False
12477,-122.420120319,37.7877570602,0,False
12478,-122.419126295,37.786984958,0,False
12479,-122.42066061,37.7900998202,0,False
12480,-122.419739838,37.7858926099,0,False
12481,-122.420120319,37.7877570602,0,False
12482,-122.418658295,37.7889098399,0,False
12483,-122.421395819,37.7856843389,0,False
12484,-122.420307356,37.7886989511,0,False
12485,-122.420074161,37.7916521865,0,False
12486,-122.420231591,37.787980962,0,False
12487,-122.418368839,37.7874861572,0,False
12488,-122.418467748,37.787965257,0,False
12489,-122.421821806,37.7887291945,0,False
12490,-122.420497289,37.7896188192,0,False
12491,-122.418368839,37.7874861572,0,False
12492,-122.413591696,37.7638222259,1,False
12493,-122.413591696,37.7638222259,1,False
12494,-122.417903978,37.7851670875,0,False
12495,-122.418658295,37.7889098399,0,False
12496,-122.418467748,37.787965257,0,False
12497,-122.418467748,37.787965257,0,False
12498,-122.418274172,37.7870372043,0,False
12499,-122.418274172,37.7870372043,0,False
12500,-122.416230393,37.7636337703,1,False
12501,-122.416230393,37.7636337703,1,False
12502,-122.416230393,37.7636337703,1,False
12503,-122.416230393,37.7636337703,1,False
12504,-122.420691681,37.790577071,0,False
12505,-122.419694814,37.7897774161,0,False
12506,-122.419672955,37.7896689412,0,False
12507,-122.418467748,37.787965257,0,False
12508,-122.418467748,37.787965257,0,False
12509,-122.420896415,37.7919567788,0,False
12510,-122.420896415,37.7919567788,0,False
12511,-122.419274801,37.7835680535,0,False
12512,-122.419274801,37.7835680535,0,False
12513,-122.404627928,37.7652945971,1,False
12514,-122.416261837,37.7853750846,0,False
12515,-122.420523936,37.7901172491,0,False
12516,-122.419672955,37.7896689412,0,False
12517,-122.416452066,37.7863086886,0,False
12518,-122.431369772,37.7853730435,0,False
12519,-122.42498668,37.7909216377,0,False
12520,-122.418467748,37.787965257,0,False
12521,-122.411778296,37.7839805593,3,False
12522,-122.418467748,37.787965257,0,False
12523,-122.420691681,37.790577071,0,False
12524,-122.416374836,37.7644225166,1,False
12525,-122.418844748,37.7898297669,0,False
12526,-122.421861006,37.7880116319,0,False
12527,-122.420874632,37.7914943052,0,False
12528,-122.418753848,37.756225012,1,False
12529,-122.418274172,37.7870372043,0,False
12530,-122.418274172,37.7870372043,0,False
12531,-122.421949488,37.7884881521,0,False
12532,-122.421949488,37.7884881521,0,False
12533,-122.418274172,37.7870372043,0,False
12534,-122.418274172,37.7870372043,0,False
12535,-122.418274172,37.7870372043,0,False
12536,-122.418274172,37.7870372043,0,False
12537,-122.418274172,37.7870372043,0,False
12538,-122.418274172,37.7870372043,0,False
12539,-122.418844748,37.7898297669,0,False
12540,-122.422695629,37.7921733284,0,False
12541,-122.419486234,37.7887480807,0,False
12542,-122.418368839,37.7874861572,0,False
12543,-122.418368839,37.7874861572,0,False
12544,-122.418658295,37.7889098399,0,False
12545,-122.418658295,37.7889098399,0,False
12546,-122.417903978,37.7851670875,0,False
12547,-122.413107623,37.765448018,1,False
12548,-122.409686192,37.7862042105,3,False
12549,-122.416872884,37.7587640201,1,False
12550,-122.415308389,37.7653161356,1,False
12551,-122.41638971,37.7652491154,1,False
12552,-122.416916142,37.7843944492,0,False
12553,-122.418368839,37.7874861572,0,False
12554,-122.417332583,37.7635718956,1,False
12555,-122.411328369,37.785996305,3,False
12556,-122.422330464,37.7903690689,0,False
12557,-122.422330464,37.7903690689,0,False
12558,-122.420691681,37.790577071,0,False
12559,-122.417964484,37.7586968167,1,False
12560,-122.41739283,37.7909741243,0,False
12561,-122.419274801,37.7835680535,0,False
12562,-122.413591696,37.7638222259,1,False
12563,-122.418274172,37.7870372043,0,False
12564,-122.418274172,37.7870372043,0,False
12565,-122.418274172,37.7870372043,0,False
12566,-122.418274172,37.7870372043,0,False
12567,-122.418274172,37.7870372043,0,False
12568,-122.418368839,37.7874861572,0,False
12569,-122.409523741,37.7857602955,3,False
12570,-122.409523741,37.7857602955,3,False
12571,-122.418562843,37.7884306841,0,False
12572,-122.411328369,37.785996305,3,False
12573,-122.411328369,37.785996305,3,False
12574,-122.411328369,37.785996305,3,False
12575,-122.411328369,37.785996305,3,False
12576,-122.416725586,37.7579542741,1,False
12577,-122.418486297,37.7634954373,1,False
12578,-122.416829149,37.7881786971,0,False
12579,-122.418274172,37.7870372043,0,False
12580,-122.422752179,37.7879555523,0,False
12581,-122.416075285,37.7844496613,0,False
12582,-122.416075285,37.7844496613,0,False
12583,-122.416261837,37.7853750846,0,False
12584,-122.416075285,37.7844496613,0,False
12585,-122.416075285,37.7844496613,0,False
12586,-122.416075285,37.7844496613,0,False
12587,-122.416261837,37.7853750846,0,False
12588,-122.416261837,37.7853750846,0,False
12589,-122.416075285,37.7844496613,0,False
12590,-122.418486297,37.7634954373,1,False
12591,-122.417332583,37.7635718956,1,False
12592,-122.408384276,37.7878271137,3,False
12593,-122.41664237,37.7872450378,0,False
12594,-122.416829149,37.7881786971,0,False
12595,-122.418658295,37.7889098399,0,False
12596,-122.418658295,37.7889098399,0,False
12597,-122.418658295,37.7889098399,0,False
12598,-122.418658295,37.7889098399,0,False
12599,-122.418658295,37.7889098399,0,False
12600,-122.418658295,37.7889098399,0,False
12601,-122.418658295,37.7889098399,0,False
12602,-122.418562843,37.7884306841,0,False
12603,-122.50394531,37.7464619537,4,False
12604,-122.416075285,37.7844496613,0,False
12605,-122.416607695,37.7791387543,0,False
12606,-122.415000537,37.7620990021,1,False
12607,-122.413591696,37.7638222259,1,False
12608,-122.418844748,37.7898297669,0,False
12609,-122.413591696,37.7638222259,1,False
12610,-122.441854041,37.7992097168,0,False
12611,-122.422188261,37.7726948237,1,False
12612,-122.41638971,37.7652491154,1,False
12613,-122.416075285,37.7844496613,0,False
12614,-122.423598601,37.788279963,0,False
12615,-122.423340547,37.7962454397,0,False
12616,-122.41592985,37.7604330004,1,False
12617,-122.414033253,37.7621586646,1,False
12618,-122.416075285,37.7844496613,0,False
12619,-122.418467748,37.787965257,0,False
12620,-122.418274172,37.7870372043,0,False
12621,-122.418274172,37.7870372043,0,False
12622,-122.418274172,37.7870372043,0,False
12623,-122.420021471,37.7872807076,0,False
12624,-122.418368839,37.7874861572,0,False
12625,-122.420021471,37.7872807076,0,False
12626,-122.420021471,37.7872807076,0,False
12627,-122.420021471,37.7872807076,0,False
12628,-122.420120319,37.7877570602,0,False
12629,-122.418274172,37.7870372043,0,False
12630,-122.418274172,37.7870372043,0,False
12631,-122.41638971,37.7652491154,1,False
12632,-122.418274172,37.7870372043,0,False
12633,-122.418467748,37.787965257,0,False
12634,-122.418368839,37.7874861572,0,False
12635,-122.418368839,37.7874861572,0,False
12636,-122.418274172,37.7870372043,0,False
12637,-122.415873491,37.7653356123,1,False
12638,-122.418274172,37.7870372043,0,False
12639,-122.415781282,37.7588312135,1,False
12640,-122.408944392,37.7862958833,3,False
12641,-122.416230393,37.7636337703,1,False
12642,-122.409686192,37.7862042105,3,False
12643,-122.409686192,37.7862042105,3,False
12644,-122.411328369,37.785996305,3,False
12645,-122.418274172,37.7870372043,0,False
12646,-122.41763416,37.7870631862,0,False
12647,-122.41664237,37.7872450378,0,False
12648,-122.418274172,37.7870372043,0,False
12649,-122.416261837,37.7853750846,0,False
12650,-122.419039119,37.7907880214,0,False
12651,-122.420497289,37.7896188192,0,False
12652,-122.418050744,37.7899896643,0,False
12653,-122.414987729,37.7612794105,1,False
12654,-122.416230393,37.7636337703,1,False
12655,-122.418486297,37.7634954373,1,False
12656,-122.420691681,37.790577071,0,False
12657,-122.416230393,37.7636337703,1,False
12658,-122.416230393,37.7636337703,1,False
